t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
4.4300,23.5594,50.8590,-143.3074,0.0000,55.9277,-0.1421,0.0000,67.1066,57.3832,172.0000,75.0000,-0.3636
4.4400,23.5594,51.4216,-143.3060,0.0000,56.5503,0.4417,0.0000,57.2740,59.1995,172.0000,75.0000,1.0860
4.4500,23.5594,51.9900,-143.2986,0.0000,57.0732,1.0419,0.0000,47.2031,60.6427,172.0000,75.0000,2.5499
4.4600,23.5594,52.5631,-143.2851,0.0000,57.4943,1.6546,0.0000,36.9318,61.6974,172.0000,75.0000,4.0256
4.4700,23.5594,53.1399,-143.2655,0.0000,57.8119,2.2758,0.0000,26.5000,62.3510,172.0000,75.0000,5.5108
4.4800,23.5594,53.7193,-143.2396,0.0000,58.0243,2.9016,0.0000,15.9498,62.5949,172.0000,75.0000,7.0032
4.4900,23.5594,54.3004,-143.2075,0.0000,58.1308,3.5277,0.0000,5.3249,62.4239,172.0000,75.0000,8.5004
4.5000,23.5594,54.8820,-143.1691,0.0000,58.1308,4.1501,0.0000,-5.3298,61.8364,172.0000,75.0000,10.0000
4.5100,23.5594,55.4630,-143.1245,0.0000,58.0243,4.7645,0.0000,-15.9684,60.8345,172.0000,75.0000,11.4996
4.5200,23.5594,56.0424,-143.0738,0.0000,57.8115,5.3668,0.0000,-26.5447,59.4241,172.0000,75.0000,12.9968
4.5300,23.5594,56.6192,-143.0171,0.0000,57.4934,5.9529,0.0000,-37.0127,57.6145,172.0000,75.0000,14.4892
4.5400,23.5594,57.1923,-142.9547,0.0000,57.0712,6.5191,0.0000,-47.3269,55.4185,172.0000,75.0000,15.9744
4.5500,23.5594,57.7607,-142.8868,0.0000,56.5468,7.0613,0.0000,-57.4428,52.8524,172.0000,75.0000,17.4502
4.5600,23.5594,58.3232,-142.8135,0.0000,55.9224,7.5761,0.0000,-67.3176,49.9353,172.0000,75.0000,18.9140
4.5700,23.5594,58.8791,-142.7352,0.0000,55.2005,8.0600,-0.0000,-76.9104,46.6895,172.0000,75.0000,20.3636
4.5800,23.5594,59.4273,-142.6523,-0.0000,54.3842,8.5099,-0.0000,-86.1828,43.1398,172.0000,75.0000,21.7968
4.5900,23.5594,59.9668,-142.5650,0.0000,53.4768,8.9228,0.0000,-95.0989,39.3135,172.0000,75.0000,23.2112
4.6000,23.5594,60.4968,-142.4738,0.0000,52.4822,9.2962,0.0000,-103.6261,35.2400,172.0000,75.0000,24.6048
4.6100,23.5594,61.0164,-142.3791,0.0000,51.4043,9.6276,0.0000,-111.7348,30.9506,172.0000,75.0000,25.9753
4.6200,23.5594,61.5249,-142.2813,0.0000,50.2475,9.9152,0.0000,-119.3988,26.4779,172.0000,75.0000,27.3207
4.6300,23.5594,62.0214,-142.1808,0.0000,49.0163,10.1572,0.0000,-126.5955,21.8561,172.0000,75.0000,28.6390
4.6400,23.5594,62.5052,-142.0781,0.0000,47.7156,10.3523,0.0000,-133.3055,17.1202,172.0000,75.0000,29.9282
4.6500,23.5594,62.9757,-141.9738,0.0000,46.3502,10.4996,0.0000,-139.5130,12.3057,172.0000,75.0000,31.1864
4.6600,23.5594,63.4322,-141.8682,0.0000,44.9253,10.5984,0.0000,-145.2053,7.4487,172.0000,75.0000,32.4119
4.6700,23.5594,63.8742,-141.7618,0.0000,43.4461,10.6486,0.0000,-150.3728,2.5852,172.0000,75.0000,33.6030
4.6800,23.5594,64.3011,-141.6552,0.0000,41.9179,10.6501,0.0000,-155.0085,-2.2489,172.0000,75.0000,34.7579
4.6900,23.5594,64.7126,-141.5488,0.0000,40.3459,10.6036,0.0000,-159.1082,-7.0180,172.0000,75.0000,35.8753
4.7000,23.5594,65.1081,-141.4431,0.0000,38.7357,10.5098,-0.0000,-162.6695,-11.6875,172.0000,75.0000,36.9536
4.7100,23.5594,65.4873,-141.3386,-0.0000,37.0925,10.3698,-0.0000,-165.6920,-16.2234,172.0000,75.0000,37.9916
4.7200,23.5594,65.8499,-141.2357,0.0000,35.4219,10.1853,0.0000,-168.1765,-20.5928,172.0000,75.0000,38.9882
4.7300,23.5594,66.1957,-141.1349,0.0000,33.7290,9.9580,0.0000,-170.1249,-24.7643,172.0000,75.0000,39.9421
4.7400,23.5594,66.5245,-141.0366,0.0000,32.0194,9.6900,0.0000,-171.5395,-28.7077,172.0000,75.0000,40.8526
4.7500,23.5594,66.8361,-140.9411,0.0000,30.2982,9.3838,0.0000,-172.4229,-32.3947,172.0000,75.0000,41.7188
4.7600,23.5594,67.1304,-140.8489,0.0000,28.5709,9.0421,0.0000,-172.7772,-35.7984,172.0000,75.0000,42.5399
4.7700,23.5594,67.4075,-140.7603,0.0000,26.8427,8.6679,0.0000,-172.6042,-38.8942,172.0000,75.0000,43.3155
4.7800,23.5594,67.6673,-140.6755,0.0000,25.1188,8.2642,0.0000,-171.9044,-41.6592,172.0000,75.0000,44.0453
4.7900,23.5594,67.9099,-140.5950,0.0000,23.4046,7.8347,0.0000,-170.6771,-44.0728,172.0000,75.0000,44.7289
4.8000,23.5594,68.1354,-140.5188,0.0000,21.7053,7.3828,0.0000,-168.9200,-46.1165,172.0000,75.0000,45.3664
4.8100,23.5594,68.3440,-140.4473,0.0000,20.0262,6.9123,0.0000,-166.6288,-47.7740,172.0000,75.0000,45.9578
4.8200,23.5594,68.5359,-140.3806,0.0000,18.3727,6.4273,0.0000,-163.7973,-49.0315,172.0000,75.0000,46.5034
4.8300,23.5594,68.7114,-140.3188,0.0000,16.7502,5.9317,-0.0000,-160.4167,-49.8772,172.0000,75.0000,47.0037
4.8400,23.5594,68.8709,-140.2619,-0.0000,15.1644,5.4297,-0.0000,-156.4761,-50.3020,172.0000,75.0000,47.4593
4.8500,23.5594,69.0147,-140.2102,0.0000,13.6207,4.9257,0.0000,-151.9620,-50.2990,172.0000,75.0000,47.8711
4.8600,23.5594,69.1433,-140.1634,0.0000,12.1251,4.4238,0.0000,-146.8583,-49.8635,172.0000,75.0000,48.2400
4.8700,23.5594,69.2572,-140.1217,0.0000,10.6835,3.9284,0.0000,-141.1464,-48.9931,172.0000,75.0000,48.5673
4.8800,23.5594,69.3570,-140.0849,0.0000,9.3022,3.4439,0.0000,-134.8054,-47.6875,172.0000,75.0000,48.8545
4.8900,23.5594,69.4433,-140.0528,0.0000,7.9874,2.9746,0.0000,-127.8119,-45.9485,172.0000,75.0000,49.1032
4.9000,23.5594,69.5168,-140.0254,0.0000,6.7460,2.5249,0.0000,-120.1406,-43.7794,172.0000,75.0000,49.3152
4.9100,23.5594,69.5782,-140.0023,0.0000,5.5846,2.0991,0.0000,-111.7642,-41.1853,172.0000,75.0000,49.4927
4.9200,23.5594,69.6284,-139.9834,0.0000,4.5107,1.7012,0.0000,-102.6537,-38.1727,172.0000,75.0000,49.6380
4.9300,23.5594,69.6684,-139.9683,0.0000,3.5316,1.3356,0.0000,-92.7791,-34.7489,172.0000,75.0000,49.7536
4.9400,23.5594,69.6991,-139.9567,0.0000,2.6551,1.0063,0.0000,-82.1092,-30.9217,172.0000,75.0000,49.8424
4.9500,23.5594,69.7215,-139.9482,0.0000,1.8894,0.7172,-0.0000,-70.6126,-26.6993,172.0000,75.0000,49.9074
4.9600,23.5594,69.7369,-139.9423,-0.0000,1.2428,0.4723,-0.0000,-58.2581,-22.0893,172.0000,75.0000,49.9518
4.9700,23.5594,69.7464,-139.9387,0.0000,0.7242,0.2754,0.0000,-45.0149,-17.0982,172.0000,75.0000,49.9794
4.9800,23.5594,69.7513,-139.9368,0.0000,0.3425,0.1303,0.0000,-30.8535,-11.7309,172.0000,75.0000,49.9938
4.9900,23.5594,69.7532,-139.9361,0.0000,0.1071,0.0408,0.0000,-15.7672,-5.9977,172.0000,75.0000,49.9992
5.0000,23.5594,69.7535,-139.9360,0.0000,0.0272,0.0103,0.0000,-7.9947,-3.0416,172.0000,75.0000,50.0000
5.0100,23.5599,69.7537,-139.9366,0.1936,0.0761,-0.2324,28.4916,11.1950,-34.1948,171.9980,75.0009,50.0000
5.0200,23.5633,69.7550,-139.9407,0.6190,0.2432,-0.7429,55.7696,21.8888,-66.8885,171.9839,75.0068,50.0000
5.0300,23.5723,69.7585,-139.9515,1.3090,0.5139,-1.5702,81.4202,31.8793,-97.5126,171.9466,75.0227,50.0000
5.0400,23.5895,69.7653,-139.9721,2.2474,0.8808,-2.6931,105.4958,41.1291,-126.0241,171.8754,75.0530,50.0000
5.0500,23.6173,69.7762,-140.0053,3.4189,1.3365,-4.0906,128.1001,49.6059,-152.4143,171.7604,75.1019,50.0000
5.0600,23.6579,69.7920,-140.0539,4.8094,1.8729,-5.7414,149.3467,57.2708,-176.6673,171.5924,75.1734,50.0000
5.0700,23.7134,69.8136,-140.1202,6.4058,2.4819,-7.6240,169.3554,64.0804,-198.7624,171.3629,75.2710,50.0000
5.0800,23.7860,69.8417,-140.2064,8.1965,3.1545,-9.7167,188.2490,69.9892,-218.6767,171.0639,75.3982,50.0000
5.0900,23.8774,69.8767,-140.3145,10.1708,3.8817,-11.9975,206.1513,74.9512,-236.3873,170.6882,75.5580,50.0000
5.1000,23.9894,69.9193,-140.4463,12.3195,4.6536,-14.4444,223.1844,78.9212,-251.8726,170.2292,75.7532,50.0000
5.1100,24.1238,69.9698,-140.6034,14.6345,5.4601,-17.0350,239.4668,81.8561,-265.1139,169.6809,75.9864,50.0000
5.1200,24.2821,70.0285,-140.7870,17.1088,6.2907,-19.7467,255.1126,83.7163,-276.0964,169.0378,76.2599,50.0000
5.1300,24.4659,70.0956,-140.9983,19.7367,7.1344,-22.5569,270.2293,84.4656,-284.8103,168.2952,76.5758,50.0000
5.1400,24.6768,70.1712,-141.2381,22.5134,7.9800,-25.4429,284.9176,84.0731,-291.2508,167.4488,76.9358,50.0000
5.1500,24.9162,70.2552,-141.5072,25.4351,8.8159,-28.3819,299.2697,82.5129,-295.4190,166.4948,77.3416,50.0000
5.1600,25.1855,70.3475,-141.8058,28.4988,9.6302,-31.3513,313.3686,79.7654,-297.3222,165.4301,77.7945,50.0000
5.1700,25.4862,70.4478,-142.1342,31.7025,10.4112,-34.3284,327.2876,75.8176,-296.9732,164.2519,78.2956,50.0000
5.1800,25.8196,70.5557,-142.4924,35.0446,11.1466,-37.2907,341.0888,70.6644,-294.3911,162.9583,78.8458,50.0000
5.1900,26.1871,70.6707,-142.8800,38.5242,11.8245,-40.2162,354.8225,64.3086,-289.6004,161.5474,79.4459,50.0000
5.2000,26.5901,70.7922,-143.2967,42.1410,12.4328,-43.0828,368.5259,56.7633,-282.6312,160.0181,80.0964,50.0000
5.2100,27.0299,70.9194,-143.7417,45.8948,12.9597,-45.8688,382.2222,48.0520,-273.5186,158.3697,80.7975,50.0000
5.2200,27.5080,71.0514,-144.2141,49.7855,13.3938,-48.5531,395.9189,38.2113,-262.3025,156.6019,81.5494,50.0000
5.2300,28.0256,71.1873,-144.7127,53.8131,13.7240,-51.1149,409.6063,27.2922,-249.0272,154.7148,82.3521,50.0000
5.2400,28.5842,71.3259,-145.2364,57.9776,13.9397,-53.5337,423.2561,15.3632,-233.7412,152.7091,83.2052,50.0000
5.2500,29.1852,71.4661,-145.7834,62.2783,14.0312,-55.7897,436.8191,2.5126,-216.4968,150.5857,84.1083,50.0000
5.2600,29.8298,71.6065,-146.3521,66.7140,13.9899,-57.8636,450.2234,-11.1480,-197.3504,148.3460,85.0610,50.0000
5.2700,30.5194,71.7459,-146.9407,71.2827,13.8083,-59.7367,463.3719,-25.4801,-176.3621,145.9916,86.0624,50.0000
5.2800,31.2554,71.8827,-147.5469,75.9814,13.4803,-61.3908,476.1407,-40.3141,-153.5961,143.5248,87.1116,50.0000
5.2900,32.0391,72.0155,-148.1685,80.8055,13.0020,-62.8086,488.3763,-55.4456,-129.1215,140.9479,88.2077,50.0000
5.3000,32.8716,72.1427,-148.8031,85.7489,12.3714,-63.9733,499.8942,-70.6314,-103.0123,138.2636,89.3494,50.0000
5.3100,33.7540,72.2629,-149.4480,90.8034,11.5893,-64.8689,510.4770,-85.5860,-75.3492,135.4752,90.5355,50.0000
5.3200,34.6876,72.3745,-150.1004,95.9585,10.6597,-65.4803,519.8734,-99.9793,-46.2203,132.5858,91.7644,50.0000
5.3300,35.6732,72.4761,-150.7576,101.2009,9.5898,-65.7933,527.7985,-113.4362,-15.7235,129.5993,93.0347,50.0000
5.3400,36.7116,72.5663,-151.4163,106.5144,8.3910,-65.7947,533.9345,-125.5385,16.0317,126.5195,94.3447,50.0000
5.3500,37.8035,72.6439,-152.0735,111.8796,7.0790,-65.4726,537.9335,-135.8301,48.9213,123.3505,95.6926,50.0000
5.3600,38.9492,72.7079,-152.7257,117.2731,5.6744,-64.8163,539.4219,-143.8281,82.8034,120.0969,97.0765,50.0000
5.3700,40.1490,72.7574,-153.3698,122.6680,4.2024,-63.8166,538.0075,-149.0378,117.5140,116.7632,98.4944,50.0000
5.3800,41.4026,72.7919,-154.0021,128.0333,2.6936,-62.4660,533.2884,-150.9763,152.8628,113.3543,99.9443,50.0000
5.3900,42.7096,72.8113,-154.6191,133.3338,1.1829,-60.7593,524.8651,-149.2017,188.6279,109.8752,101.4241,50.0000
5.4000,44.0693,72.8156,-155.2173,138.5306,-0.2904,-58.6935,512.3557,-143.3498,224.5507,106.3312,102.9315,50.0000
5.4100,45.4802,72.8055,-155.7930,143.5809,-1.6841,-56.2683,495.4128,-133.1776,260.3302,102.7276,104.4643,50.0000
5.4200,46.9409,72.7819,-156.3426,148.4388,-2.9540,-53.4869,473.7429,-118.6077,295.6183,99.0700,106.0200,50.0000
5.4300,48.4490,72.7464,-156.8627,153.0558,-4.0562,-50.3559,447.1278,-99.7745,330.0171,95.3640,107.5963,50.0000
5.4400,50.0020,72.7008,-157.3497,157.3814,-4.9495,-46.8865,415.4446,-77.0610,363.0775,91.6154,109.1907,50.0000
5.4500,51.5966,72.6474,-157.8004,161.3647,-5.5975,-43.0944,378.6857,-51.1243,394.3027,87.8302,110.8008,50.0000
5.4600,53.2293,72.5888,-158.2116,164.9551,-5.9720,-39.0005,336.9749,-22.8980,423.1555,84.0142,112.4239,50.0000
5.4700,54.8958,72.5279,-158.5804,168.1042,-6.0554,-34.6313,290.5796,6.4314,449.0728,80.1735,114.0574,50.0000
5.4800,56.5914,72.4677,-158.9043,170.7667,-5.8433,-30.0190,239.9152,35.4813,471.4855,76.3144,115.6989,50.0000
5.4900,58.3111,72.4111,-159.1808,172.9025,-5.3458,-25.2016,185.5428,62.7601,489.8448,72.4428,117.3456,50.0000
5.5000,60.0494,72.3608,-159.4083,174.4775,-4.5881,-20.2221,128.1578,86.7814,503.6530,68.5650,118.9950,50.0000
5.5100,61.8006,72.3193,-159.5853,175.4656,-3.6102,-15.1285,68.5697,106.1920,512.4963,64.6872,120.6444,50.0000
5.5200,63.5587,72.2886,-159.7109,175.8489,-2.4643,-9.9722,7.6745,119.8992,516.0755,60.8156,122.2911,50.0000
5.5300,65.3176,72.2700,-159.7847,175.6191,-1.2122,-4.8070,-53.5795,127.1783,514.2309,56.9565,123.9326,50.0000
5.5400,67.0711,72.2644,-159.8070,174.7773,0.0793,0.3124,-114.2299,127.7446,506.9579,53.1158,125.5661,50.0000
5.5500,68.8132,72.2716,-159.7785,173.3345,1.3427,5.3322,-173.3387,121.7773,494.4109,49.2998,127.1892,50.0000
5.5600,70.5378,72.2912,-159.7004,171.3106,2.5148,10.2006,-230.0297,109.8928,476.8937,45.5146,128.7993,50.0000
5.5700,72.2394,72.3219,-159.5745,168.7339,3.5406,14.8700,-283.5209,93.0716,454.8398,41.7660,130.3937,50.0000
5.5800,73.9125,72.3620,-159.4030,165.6402,4.3763,19.2974,-333.1508,72.5516,428.7831,38.0600,131.9700,50.0000
5.5900,75.5522,72.4094,-159.1885,162.0709,4.9916,23.4457,-378.3953,49.7043,399.3246,34.4024,133.5257,50.0000
5.6000,77.1539,72.4619,-158.9340,158.0722,5.3703,27.2839,-418.8775,25.9121,367.0983,30.7988,135.0585,50.0000
5.6100,78.7136,72.5168,-158.6428,153.6933,5.5098,30.7877,-454.3673,2.4608,332.7401,27.2548,136.5659,50.0000
5.6200,80.2278,72.5720,-158.3183,148.9849,5.4196,33.9387,-484.7748,-19.5418,296.8624,23.7757,138.0457,50.0000
5.6300,81.6933,72.6252,-157.9640,143.9979,5.1190,36.7249,-510.1371,-39.2172,260.0352,20.3668,139.4956,50.0000
5.6400,83.1077,72.6744,-157.5838,138.7822,4.6352,39.1394,-530.6007,-55.9380,222.7739,17.0331,140.9135,50.0000
5.6500,84.4690,72.7179,-157.1813,133.3858,4.0002,41.1804,-546.4013,-69.3234,185.5339,13.7795,142.2974,50.0000
5.6600,85.7754,72.7544,-156.7602,127.8541,3.2487,42.8501,-557.8431,-79.2175,148.7094,10.6105,143.6453,50.0000
5.6700,87.0260,72.7829,-156.3243,122.2290,2.4159,44.1546,-565.2779,-85.6542,112.6359,7.5307,144.9553,50.0000
5.6800,88.2200,72.8028,-155.8771,116.5486,1.5357,45.1028,-569.0862,-88.8170,77.5957,4.5442,146.2256,50.0000
5.6900,89.3570,72.8136,-155.4222,110.8473,0.6395,45.7065,-569.6606,-88.9986,43.8238,1.6548,147.4545,50.0000
5.7000,90.4370,72.8155,-154.9630,105.1554,-0.2443,45.9793,-567.3912,-86.5630,11.5144,-1.1336,148.6406,50.0000
5.7100,91.4601,72.8087,-154.5026,99.4994,-1.0917,45.9368,-562.6546,-81.9129,-19.1727,-3.8179,149.7823,50.0000
5.7200,92.4270,72.7937,-154.0442,93.9023,-1.8826,45.5959,-555.8050,-75.4637,-48.1060,-6.3948,150.8784,50.0000
5.7300,93.3382,72.7711,-153.5907,88.3833,-2.6010,44.9747,-547.1680,-67.6232,-75.1778,-8.8616,151.9276,50.0000
5.7400,94.1946,72.7417,-153.1447,82.9589,-3.2350,44.0923,-537.0364,-58.7772,-100.2995,-11.2160,152.9290,50.0000
5.7500,94.9973,72.7064,-152.7089,77.6426,-3.7765,42.9687,-525.6678,-49.2803,-123.3982,-13.4557,153.8817,50.0000
5.7600,95.7475,72.6662,-152.2854,72.4456,-4.2206,41.6243,-513.2841,-39.4503,-144.4140,-15.5791,154.7848,50.0000
5.7700,96.4463,72.6220,-151.8764,67.3769,-4.5655,40.0804,-500.0712,-29.5659,-163.2980,-17.5848,155.6379,50.0000
5.7800,97.0950,72.5748,-151.4838,62.4441,-4.8120,38.3584,-486.1802,-19.8663,-180.0102,-19.4719,156.4406,50.0000
5.7900,97.6951,72.5257,-151.1092,57.6533,-4.9629,36.4802,-471.7291,-10.5532,-194.5190,-21.2397,157.1925,50.0000
5.8000,98.2481,72.4756,-150.7542,53.0096,-5.0230,34.4680,-456.8043,-1.7926,-206.7998,-22.8881,157.8936,50.0000
5.8100,98.7553,72.4253,-150.4198,48.5172,-4.9987,32.3442,-441.4631,6.2820,-216.8349,-24.4174,158.5441,50.0000
5.8200,99.2184,72.3756,-150.1073,44.1803,-4.8974,30.1313,-425.7353,13.5669,-224.6129,-25.8283,159.1442,50.0000
5.8300,99.6389,72.3273,-149.8172,40.0025,-4.7274,27.8519,-409.6259,19.9845,-230.1289,-27.1219,159.6944,50.0000
5.8400,100.0185,72.2811,-149.5502,35.9878,-4.4977,25.5287,-393.1165,25.4811,-233.3839,-28.3001,160.1955,50.0000
5.8500,100.3587,72.2374,-149.3066,32.1402,-4.2178,23.1843,-376.1676,30.0235,-234.3854,-29.3648,160.6484,50.0000
5.8600,100.6613,72.1967,-149.0865,28.4644,-3.8972,20.8410,-358.7206,33.5968,-233.1467,-30.3188,161.0542,50.0000
5.8700,100.9280,72.1594,-148.8898,24.9658,-3.5458,18.5213,-340.6989,36.2024,-229.6875,-31.1652,161.4142,50.0000
5.8800,101.1606,72.1258,-148.7161,21.6504,-3.1732,16.2473,-322.0105,37.8555,-224.0334,-31.9078,161.7301,50.0000
5.8900,101.3610,72.0960,-148.5649,18.5256,-2.7887,14.0407,-302.5490,38.5833,-216.2155,-32.5509,162.0036,50.0000
5.9000,101.5311,72.0700,-148.4353,15.5995,-2.4015,11.9230,-282.1959,38.4235,-206.2705,-33.0992,162.2368,50.0000
5.9100,101.6730,72.0479,-148.3264,12.8817,-2.0202,9.9152,-260.8220,37.4223,-194.2393,-33.5582,162.4320,50.0000
5.9200,101.7887,72.0296,-148.2370,10.3830,-1.6531,8.0382,-238.2899,35.6326,-180.1667,-33.9339,162.5918,50.0000
5.9300,101.8806,72.0149,-148.1656,8.1159,-1.3076,6.3119,-214.4561,33.1124,-164.1000,-34.2329,162.7190,50.0000
5.9400,101.9511,72.0035,-148.1108,6.0939,-0.9908,4.7562,-189.1736,29.9224,-146.0876,-34.4624,162.8166,50.0000
5.9500,102.0025,71.9951,-148.0705,4.3324,-0.7091,3.3902,-162.2950,26.1241,-126.1766,-34.6304,162.8881,50.0000
5.9600,102.0377,71.9893,-148.0430,2.8480,-0.4683,2.2326,-133.6759,21.7774,-104.4113,-34.7454,162.9370,50.0000
5.9700,102.0595,71.9857,-148.0259,1.6589,-0.2736,1.3019,-103.1786,16.9374,-80.8297,-34.8166,162.9673,50.0000
5.9800,102.0709,71.9838,-148.0169,0.7844,-0.1296,0.6160,-70.6768,11.6517,-55.4604,-34.8539,162.9832,50.0000
5.9900,102.0752,71.9831,-148.0136,0.2453,-0.0406,0.1927,-36.1082,5.9645,-28.3561,-34.8680,162.9891,50.0000
6.0000,102.0758,71.9830,-148.0131,0.0623,-0.0103,0.0489,-18.3065,3.0262,-14.3805,-34.8700,162.9900,50.0000
6.0100,102.0758,71.9827,-148.0132,0.0000,-0.1305,-0.0471,0.0000,-19.2083,-6.9239,-34.8700,162.9900,49.9992
6.0200,102.0758,71.9804,-148.0140,0.0000,-0.4173,-0.1504,0.0000,-37.5875,-13.5428,-34.8700,162.9900,49.9938
6.0300,102.0758,71.9743,-148.0162,0.0000,-0.8823,-0.3179,0.0000,-54.8407,-19.7400,-34.8700,162.9900,49.9794
6.0400,102.0758,71.9627,-148.0204,0.0000,-1.5141,-0.5452,-0.0000,-70.9770,-25.5044,-34.8700,162.9900,49.9518
6.0500,102.0758,71.9440,-148.0271,0.0000,-2.3018,-0.8280,0.0000,-86.0332,-30.8312,-34.8700,162.9900,49.9074
6.0600,102.0758,71.9167,-148.0369,0.0000,-3.2348,-1.1618,0.0000,-100.0478,-35.7138,-34.8700,162.9900,49.8424
6.0700,102.0758,71.8793,-148.0503,0.0000,-4.3028,-1.5423,0.0000,-113.0599,-40.1444,-34.8700,162.9900,49.7536
6.0800,102.0758,71.8307,-148.0678,0.0000,-5.4960,-1.9647,0.0000,-125.1089,-44.1147,-34.8700,162.9900,49.6380
6.0900,102.0758,71.7694,-148.0896,0.0000,-6.8049,-2.4246,0.0000,-136.2334,-47.6165,-34.8700,162.9900,49.4927
6.1000,102.0758,71.6946,-148.1163,0.0000,-8.2206,-2.9171,0.0000,-146.4707,-50.6422,-34.8700,162.9900,49.3152
6.1100,102.0758,71.6050,-148.1480,0.0000,-9.7344,-3.4374,0.0000,-155.8565,-53.1850,-34.8700,162.9900,49.1032
6.1200,102.0758,71.4999,-148.1850,0.0000,-11.3378,-3.9808,0.0000,-164.4239,-55.2395,-34.8700,162.9900,48.8545
6.1300,102.0758,71.3783,-148.2276,0.0000,-13.0228,-4.5422,0.0000,-172.2035,-56.8019,-34.8700,162.9900,48.5673
6.1400,102.0758,71.2394,-148.2759,0.0000,-14.7818,-5.1168,0.0000,-179.2228,-57.8703,-34.8700,162.9900,48.2400
6.1500,102.0758,71.0826,-148.3299,0.0000,-16.6073,-5.6996,0.0000,-185.5060,-58.4447,-34.8700,162.9900,47.8710
6.1600,102.0758,70.9073,-148.3898,0.0000,-18.4920,-6.2857,0.0000,-191.0736,-58.5272,-34.8700,162.9900,47.4593
6.1700,102.0758,70.7128,-148.4556,0.0000,-20.4288,-6.8702,0.0000,-195.9427,-58.1223,-34.8700,162.9900,47.0037
6.1800,102.0758,70.4987,-148.5272,0.0000,-22.4108,-7.4481,0.0000,-200.1265,-57.2368,-34.8700,162.9900,46.5034
6.1900,102.0758,70.2646,-148.6046,0.0000,-24.4313,-8.0149,0.0000,-203.6349,-55.8800,-34.8700,162.9900,45.9578
6.2000,102.0758,70.0101,-148.6875,0.0000,-26.4835,-8.5657,0.0000,-206.4739,-54.0634,-34.8700,162.9900,45.3664
6.2100,102.0758,69.7349,-148.7759,0.0000,-28.5608,-9.0962,0.0000,-208.6465,-51.8012,-34.8700,162.9900,44.7289
6.2200,102.0758,69.4388,-148.8695,0.0000,-30.6564,-9.6018,0.0000,-210.1524,-49.1099,-34.8700,162.9900,44.0453
6.2300,102.0758,69.1218,-148.9679,0.0000,-32.7638,-10.0784,0.0000,-210.9887,-46.0085,-34.8700,162.9900,43.3155
6.2400,102.0758,68.7836,-149.0710,0.0000,-34.8762,-10.5219,0.0000,-211.1500,-42.5186,-34.8700,162.9900,42.5399
6.2500,102.0758,68.4242,-149.1784,0.0000,-36.9868,-10.9287,0.0000,-210.6293,-38.6638,-34.8700,162.9900,41.7188
6.2600,102.0758,68.0438,-149.2896,0.0000,-39.0888,-11.2952,0.0000,-209.4180,-34.4703,-34.8700,162.9900,40.8526
6.2700,102.0758,67.6425,-149.4043,0.0000,-41.1752,-11.6181,0.0000,-207.5070,-29.9665,-34.8700,162.9900,39.9421
6.2800,102.0758,67.2203,-149.5220,0.0000,-43.2389,-11.8945,-0.0000,-204.8869,-25.1828,-34.8700,162.9900,38.9882
6.2900,102.0758,66.7777,-149.6422,-0.0000,-45.2729,-12.1218,-0.0000,-201.5490,-20.1519,-34.8700,162.9900,37.9916
6.3000,102.0758,66.3149,-149.7644,0.0000,-47.2699,-12.2976,0.0000,-197.4858,-14.9083,-34.8700,162.9900,36.9536
6.3100,102.0758,65.8323,-149.8881,0.0000,-49.2226,-12.4200,0.0000,-192.6918,-9.4883,-34.8700,162.9900,35.8753
6.3200,102.0758,65.3304,-150.0128,0.0000,-51.1238,-12.4873,0.0000,-187.1643,-3.9298,-34.8700,162.9900,34.7579
6.3300,102.0758,64.8098,-150.1379,0.0000,-52.9659,-12.4986,0.0000,-180.9040,1.7276,-34.8700,162.9900,33.6030
6.3400,102.0758,64.2711,-150.2628,0.0000,-54.7418,-12.4528,0.0000,-173.9156,7.4433,-34.8700,162.9900,32.4119
6.3500,102.0758,63.7150,-150.3869,0.0000,-56.4442,-12.3497,-0.0000,-166.2086,13.1756,-34.8700,162.9900,31.1864
6.3600,102.0758,63.1422,-150.5098,-0.0000,-58.0660,-12.1893,-0.0000,-157.7977,18.8819,-34.8700,162.9900,29.9282
6.3700,102.0758,62.5537,-150.6307,0.0000,-59.6002,-11.9720,0.0000,-148.7034,24.5194,-34.8700,162.9900,28.6390
6.3800,102.0758,61.9502,-150.7492,0.0000,-61.0401,-11.6989,0.0000,-138.9523,30.0450,-34.8700,162.9900,27.3207
6.3900,102.0758,61.3329,-150.8647,0.0000,-62.3792,-11.3711,0.0000,-128.5771,35.4158,-34.8700,162.9900,25.9753
6.4000,102.0758,60.7026,-150.9766,0.0000,-63.6116,-10.9906,0.0000,-117.6171,40.5895,-34.8700,162.9900,24.6048
6.4100,102.0758,60.0606,-151.0845,0.0000,-64.7316,-10.5594,-0.0000,-106.1177,45.5248,-34.8700,162.9900,23.2112
6.4200,102.0758,59.4080,-151.1878,-0.0000,-65.7340,-10.0801,-0.0000,-94.1304,50.1818,-34.8700,162.9900,21.7968
6.4300,102.0758,58.7459,-151.2861,0.0000,-66.6142,-9.5557,0.0000,-81.7122,54.5225,-34.8700,162.9900,20.3636
