Timestamp,Data 0,Data 1,Data 2,Data 3,Data 4
27:41,0.0020000000949949026,-0.0,-0.0,0.0,-0.0
27:41,0.004000000189989805,-0.0,-0.0,0.0,-0.0
27:41,0.006000000052154064,-0.0,-0.0,0.0,-0.0
27:41,0.00800000037997961,-0.0,-0.0,0.0,-0.0
27:41,0.009999999776482582,-0.0,-0.0,0.0,-0.0
27:41,0.012000000104308128,-0.0,-0.0,0.0,-0.0
27:41,0.014000000432133675,-0.0,-0.0,0.0,-0.0
27:41,0.01600000075995922,-0.0,-0.0,0.0,-0.0
27:41,0.017999999225139618,-0.0,-0.0,0.0,-0.0
27:41,0.019999999552965164,-0.0,-0.0,0.0,-0.0
27:41,0.02199999988079071,-0.0,-0.0,0.0,-0.0
27:41,0.024000000208616257,-0.0,-0.0,0.0,-0.0
27:41,0.026000000536441803,-0.0,-0.0,0.0,-0.0
27:41,0.02800000086426735,-0.0,-0.0,0.0,-0.0
27:41,0.029999999329447746,-0.0,-0.0,0.0,-0.0
27:41,0.03200000151991844,-0.0,-0.0,0.0,-0.0
27:41,0.03400000184774399,-0.0,-0.0,0.0,-0.0
27:41,0.035999998450279236,-0.0,-0.0,0.0,-0.0
27:41,0.03799999877810478,-0.0,-0.0,0.0,-0.0
27:41,0.03999999910593033,-0.0,-0.0,0.0,-0.0
27:41,0.041999999433755875,-0.0,-0.0,0.0,-0.0
27:41,0.04399999976158142,-0.0,-0.0,0.0,-0.0
27:41,0.04600000008940697,-0.0,-0.0,0.0,-0.0
27:41,0.04800000041723251,-0.0,-0.0,0.0,-0.0
27:41,0.05000000074505806,-0.0,-0.0,0.0,-0.0
27:41,0.052000001072883606,-0.0,-0.0,0.0,-0.0
27:41,0.05400000140070915,-0.0,-0.0,0.0,-0.0
27:41,0.0560000017285347,-0.0,-0.0,0.0,-0.0
27:41,0.057999998331069946,-0.0,-0.0,0.0,-0.0
27:41,0.05999999865889549,-0.0,-0.0,0.0,-0.0
27:41,0.06199999898672104,-0.0,-0.0,0.0,-0.0
27:41,0.06400000303983688,-0.0,-0.0,0.0,-0.0
27:41,0.06599999964237213,-0.0,-0.0,0.0,-0.0
27:41,0.06800000369548798,-0.0,-0.0,0.0,-0.0
27:41,0.07000000029802322,-0.0,-0.0,0.0,-0.0
27:42,0.07199999690055847,-0.0,-0.0,0.0,-0.0
27:42,0.07400000095367432,-0.0,-0.0,0.0,-0.0
27:42,0.07599999755620956,-0.0,-0.0,0.0,-0.0
27:42,0.07800000160932541,-0.0,-0.0,0.0,-0.0
27:42,0.07999999821186066,-0.0,-0.0,0.0,-0.0
27:42,0.0820000022649765,-0.0,-0.0,0.0,-0.0
27:42,0.08399999886751175,-0.0,-0.0,0.0,-0.0
27:42,0.0860000029206276,-0.0,-0.0,0.0,-0.0
27:42,0.08799999952316284,-0.0,-0.0,0.0,-0.0
27:42,0.09000000357627869,-0.0,-0.0,0.0,-0.0
27:42,0.09200000017881393,-0.0,-0.0,0.0,-0.0
