Timestamp,Data 0,Data 1,Data 2,Data 3,Data 4
14:59,48.00199890136719,-0.0,-0.0,0.0,-0.0
14:59,48.00400161743164,-0.0,-0.0,0.0,-0.0
14:59,48.00600051879883,-0.0,-0.0,0.0,-0.0
14:59,48.007999420166016,-0.0,-0.0,0.0,-0.0
14:59,48.0099983215332,-0.0,-0.0,0.0,-0.0
14:59,48.012001037597656,-0.0,-0.0,0.0,-0.0
14:59,48.013999938964844,-0.0,-0.0,0.0,-0.0
14:59,48.01599884033203,-0.0,-0.0,0.0,-0.0
14:59,48.018001556396484,-0.0,-0.0,0.0,-0.0
14:59,48.02000045776367,-0.0,-0.0,0.0,-0.0
14:59,48.02199935913086,-0.0,-0.0,0.0,-0.0
14:59,48.02399826049805,-0.0,-0.0,0.0,-0.0
14:59,48.0260009765625,-0.0,-0.0,0.0,-0.0
14:59,48.02799987792969,-0.0,-0.0,0.0,-0.0
14:59,48.029998779296875,-0.0,-0.0,0.0,-0.0
14:59,48.03200149536133,-0.0,-0.0,0.0,-0.0
14:59,48.034000396728516,-0.0,-0.0,0.0,-0.0
14:59,48.0359992980957,-0.0,-0.0,0.0,-0.0
14:59,48.03799819946289,-0.0,-0.0,0.0,-0.0
14:59,48.040000915527344,-0.0,-0.0,0.0,-0.0
14:59,48.04199981689453,-0.0,-0.0,0.0,-0.0
14:59,48.04399871826172,-0.0,-0.0,0.0,-0.0
14:59,48.04600143432617,-0.0,-0.0,0.0,-0.0
14:59,48.04800033569336,-0.0,-0.0,0.0,-0.0
14:59,48.04999923706055,-0.0,-0.0,0.0,-0.0
14:59,48.051998138427734,-0.0,-0.0,0.0,-0.0
14:59,48.05400085449219,-0.0,-0.0,0.0,-0.0
14:59,48.055999755859375,-0.0,-0.0,0.0,-0.0
14:59,48.05799865722656,-0.0,-0.0,0.0,-0.0
14:59,48.060001373291016,-0.0,-0.0,0.0,-0.0
14:59,48.0620002746582,-0.0,-0.0,0.0,-0.0
14:59,48.06399917602539,-0.0,-0.0,0.0,-0.0
14:59,48.066001892089844,-0.0,-0.0,0.0,-0.0
14:59,48.06800079345703,-0.0,-0.0,0.0,-0.0
15:00,48.06999969482422,-0.0,-0.0,0.0,-0.0
15:00,48.071998596191406,-0.0,-0.0,0.0,-0.0
15:00,48.07400131225586,-0.0,-0.0,0.0,-0.0
15:00,48.07600021362305,-0.0,-0.0,0.0,-0.0
15:00,48.077999114990234,-0.0,-0.0,0.0,-0.0
15:00,48.08000183105469,-0.0,-0.0,0.0,-0.0
15:00,48.082000732421875,-0.0,-0.0,0.0,-0.0
15:00,48.08399963378906,-0.0,-0.0,0.0,-0.0
15:00,48.08599853515625,-0.0,-0.0,0.0,-0.0
15:00,48.0880012512207,-0.0,-0.0,0.0,-0.0
15:00,48.09000015258789,-0.0,-0.0,0.0,-0.0
15:00,48.09199905395508,-0.0,-0.0,0.0,-0.0
15:00,48.09400177001953,-0.0,-0.0,0.0,-0.0
15:00,48.09600067138672,-0.0,-0.0,0.0,-0.0
15:00,48.097999572753906,-0.0,-0.0,0.0,-0.0
15:00,48.099998474121094,-0.0,-0.0,0.0,-0.0
15:00,48.10200119018555,-0.0,-0.0,0.0,-0.0
15:00,48.104000091552734,-0.0,-0.0,0.0,-0.0
15:00,48.10599899291992,-0.0,-0.0,0.0,-0.0
15:00,48.108001708984375,-0.0,-0.0,0.0,-0.0
15:00,48.11000061035156,-0.0,-0.0,0.0,-0.0
15:00,48.11199951171875,-0.0,-0.0,0.0,-0.0
15:00,48.11399841308594,-0.0,-0.0,0.0,-0.0
15:00,48.11600112915039,-0.0,-0.0,0.0,-0.0
15:00,48.11800003051758,-0.0,-0.0,0.0,-0.0
15:00,48.119998931884766,-0.0,-0.0,0.0,-0.0
15:00,48.12200164794922,-0.0,-0.0,0.0,-0.0
15:00,48.124000549316406,-0.0,-0.0,0.0,-0.0
15:00,48.125999450683594,-0.0,-0.0,0.0,-0.0
15:00,48.12799835205078,-0.0,-0.0,0.0,-0.0
15:00,48.130001068115234,-0.0,-0.0,0.0,-0.0
15:00,48.13199996948242,-0.0,-0.0,0.0,-0.0
15:00,48.13399887084961,-0.0,-0.0,0.0,-0.0
15:00,48.13600158691406,-0.0,-0.0,0.0,-0.0
15:00,48.13800048828125,-0.0,-0.0,0.0,-0.0
15:00,48.13999938964844,-0.0,-0.0,0.0,-0.0
15:00,48.141998291015625,-0.0,-0.0,0.0,-0.0
15:00,48.14400100708008,-0.0,-0.0,0.0,-0.0
15:00,48.145999908447266,-0.0,-0.0,0.0,-0.0
15:00,48.14799880981445,-0.0,-0.0,0.0,-0.0
15:00,48.150001525878906,-0.0,-0.0,0.0,-0.0
15:00,48.152000427246094,-0.0,-0.0,0.0,-0.0
15:00,48.15399932861328,-0.0,-0.0,0.0,-0.0
15:00,48.15599822998047,-0.0,-0.0,0.0,-0.0
15:00,48.15800094604492,-0.0,-0.0,0.0,-0.0
15:00,48.15999984741211,-0.0,-0.0,0.0,-0.0
15:00,48.1619987487793,-0.0,-0.0,0.0,-0.0
15:00,48.16400146484375,-0.0,-0.0,0.0,-0.0
15:00,48.16600036621094,-0.0,-0.0,0.0,-0.0
15:00,48.167999267578125,-0.0,-0.0,0.0,-0.0
15:00,48.16999816894531,-0.0,-0.0,0.0,-0.0
15:00,48.172000885009766,-0.0,-0.0,0.0,-0.0
15:00,48.17399978637695,-0.0,-0.0,0.0,-0.0
15:00,48.17599868774414,-0.0,-0.0,0.0,-0.0
15:00,48.178001403808594,-0.0,-0.0,0.0,-0.0
15:00,48.18000030517578,-0.0,-0.0,0.0,-0.0
15:00,48.18199920654297,-0.0,-0.0,0.0,-0.0
15:00,48.183998107910156,-0.0,-0.0,0.0,-0.0
15:00,48.18600082397461,-0.0,-0.0,0.0,-0.0
15:00,48.1879997253418,-0.0,-0.0,0.0,-0.0
15:00,48.189998626708984,-0.0,-0.0,0.0,-0.0
15:00,48.19200134277344,-0.0,-0.0,0.0,-0.0
15:00,48.194000244140625,-0.0,-0.0,0.0,-0.0
15:00,48.19599914550781,-0.0,-0.0,0.0,-0.0
15:00,48.198001861572266,-0.0,-0.0,0.0,-0.0
15:00,48.20000076293945,-0.0,-0.0,0.0,-0.0
15:00,48.20199966430664,-0.0,-0.0,0.0,-0.0
15:00,48.20399856567383,-0.0,-0.0,0.0,-0.0
15:00,48.20600128173828,-0.0,-0.0,0.0,-0.0
15:00,48.20800018310547,-0.0,-0.0,0.0,-0.0
15:00,48.209999084472656,-0.0,-0.0,0.0,-0.0
15:00,48.21200180053711,-0.0,-0.0,0.0,-0.0
15:00,48.2140007019043,-0.0,-0.0,0.0,-0.0
15:00,48.215999603271484,-0.0,-0.0,0.0,-0.0
15:00,48.21799850463867,-0.0,-0.0,0.0,-0.0
15:00,48.220001220703125,-0.0,-0.0,0.0,-0.0
15:00,48.22200012207031,-0.0,-0.0,0.0,-0.0
15:00,48.2239990234375,-0.0,-0.0,0.0,-0.0
15:00,48.22600173950195,-0.0,-0.0,0.0,-0.0
15:00,48.22800064086914,-0.0,-0.0,0.0,-0.0
15:00,48.22999954223633,-0.0,-0.0,0.0,-0.0
15:00,48.231998443603516,-0.0,-0.0,0.0,-0.0
15:00,48.23400115966797,-0.0,-0.0,0.0,-0.0
15:00,48.236000061035156,-0.0,-0.0,0.0,-0.0
15:00,48.237998962402344,-0.0,-0.0,0.0,-0.0
15:00,48.2400016784668,-0.0,-0.0,0.0,-0.0
15:00,48.242000579833984,-0.0,-0.0,0.0,-0.0
15:00,48.24399948120117,-0.0,-0.0,0.0,-0.0
15:00,48.24599838256836,-0.0,-0.0,0.0,-0.0
15:00,48.24800109863281,-0.0,-0.0,0.0,-0.0
15:00,48.25,-0.0,-0.0,0.0,-0.0
15:00,48.25199890136719,-0.0,-0.0,0.0,-0.0
15:00,48.25400161743164,-0.0,-0.0,0.0,-0.0
