Timestamp,Data 0,Data 1,Data 2,Data 3,Data 4
11:05,32.00199890136719,0.0,0.0,0.0,0.0
11:05,32.00400161743164,0.0,0.0,0.0,0.0
11:05,32.00600051879883,0.0,0.0,0.0,0.0
11:05,32.007999420166016,0.0,0.0,0.0,0.0
11:05,32.0099983215332,0.0,0.0,0.0,0.0
11:05,32.012001037597656,0.0,0.0,0.0,0.0
11:05,32.013999938964844,0.0,0.0,0.0,0.0
11:05,32.01599884033203,0.0,0.0,0.0,0.0
11:05,32.018001556396484,0.0,0.0,0.0,0.0
11:05,32.02000045776367,0.0,0.0,0.0,0.0
11:05,32.02199935913086,0.0,0.0,0.0,0.0
11:05,32.02399826049805,0.0,0.0,0.0,0.0
11:05,32.0260009765625,0.0,0.0,0.0,0.0
11:05,32.02799987792969,0.0,0.0,0.0,0.0
11:05,32.029998779296875,0.0,0.0,0.0,0.0
11:05,32.03200149536133,0.0,0.0,0.0,0.0
11:05,32.034000396728516,0.0,0.0,0.0,0.0
11:05,32.0359992980957,0.0,0.0,0.0,0.0
11:05,32.03799819946289,0.0,0.0,0.0,0.0
11:05,32.040000915527344,0.0,0.0,0.0,0.0
11:05,32.04199981689453,0.0,0.0,0.0,0.0
11:05,32.04399871826172,0.0,0.0,0.0,0.0
11:05,32.04600143432617,0.0,0.0,0.0,0.0
11:05,32.04800033569336,0.0,0.0,0.0,0.0
11:05,32.04999923706055,0.0,0.0,0.0,0.0
11:05,32.051998138427734,0.0,0.0,0.0,0.0
11:05,32.05400085449219,0.0,0.0,0.0,0.0
11:05,32.055999755859375,0.0,0.0,0.0,0.0
11:05,32.05799865722656,0.0,0.0,0.0,0.0
11:05,32.060001373291016,0.0,0.0,0.0,0.0
11:05,32.0620002746582,0.0,0.0,0.0,0.0
11:05,32.06399917602539,0.0,0.0,0.0,0.0
11:05,32.066001892089844,0.0,0.0,0.0,0.0
11:05,32.06800079345703,0.0,0.0,0.0,0.0
11:05,32.06999969482422,0.0,0.0,0.0,0.0
11:06,32.071998596191406,0.0,0.0,0.0,0.0
11:06,32.07400131225586,0.0,0.0,0.0,0.0
11:06,32.07600021362305,0.0,0.0,0.0,0.0
11:06,32.077999114990234,0.0,0.0,0.0,0.0
11:06,32.08000183105469,0.0,0.0,0.0,0.0
11:06,32.082000732421875,0.0,0.0,0.0,0.0
11:06,32.08399963378906,0.0,0.0,0.0,0.0
11:06,32.08599853515625,0.0,0.0,0.0,0.0
11:06,32.0880012512207,0.0,0.0,0.0,0.0
